county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Silver Bow,PREC_2W,U.S. House,1,REP,138,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. House,1,REP,128,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. House,1,REP,300,GREG GIANFORTE,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. House,1,REP,454,GREG GIANFORTE,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. House,1,REP,580,GREG GIANFORTE,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. House,1,REP,376,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. House,1,REP,279,GREG GIANFORTE,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. House,1,REP,321,GREG GIANFORTE,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. House,1,REP,20,GREG GIANFORTE,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. House,1,REP,36,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. House,1,REP,43,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. House,1,REP,48,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. House,1,REP,83,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. House,1,REP,42,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. House,1,REP,228,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. House,1,REP,266,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. House,1,REP,220,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. House,1,REP,139,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. House,1,REP,76,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. House,1,REP,73,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. House,1,REP,37,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. House,1,REP,113,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. House,1,REP,370,GREG GIANFORTE,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. House,1,REP,76,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. House,1,REP,83,GREG GIANFORTE,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. House,1,REP,52,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. House,1,REP,150,GREG GIANFORTE,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. House,1,REP,72,GREG GIANFORTE,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. House,1,REP,48,GREG GIANFORTE,House District 72,Senate District 36
Silver Bow,PREC_1,U.S. House,1,DEM,119,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. House,1,DEM,359,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_2W,U.S. House,1,DEM,368,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. House,1,DEM,286,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. House,1,DEM,732,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. House,1,DEM,1128,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. House,1,DEM,1121,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. House,1,DEM,765,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. House,1,DEM,311,KATHLEEN WILLIAMS,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. House,1,DEM,470,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. House,1,DEM,54,KATHLEEN WILLIAMS,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. House,1,DEM,109,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. House,1,DEM,117,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. House,1,DEM,134,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. House,1,DEM,139,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. House,1,DEM,111,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. House,1,DEM,742,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. House,1,DEM,739,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. House,1,DEM,573,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. House,1,DEM,405,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. House,1,DEM,209,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. House,1,DEM,144,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. House,1,DEM,60,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. House,1,DEM,392,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. House,1,DEM,806,KATHLEEN WILLIAMS,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. House,1,DEM,59,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. House,1,DEM,74,KATHLEEN WILLIAMS,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. House,1,DEM,43,KATHLEEN WILLIAMS,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. House,1,DEM,167,KATHLEEN WILLIAMS,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. House,1,DEM,55,KATHLEEN WILLIAMS,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. House,1,DEM,31,KATHLEEN WILLIAMS,House District 72,Senate District 36
Silver Bow,PREC_1,U.S. House,1,LIB,9,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. House,1,LIB,17,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_2W,U.S. House,1,LIB,23,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. House,1,LIB,11,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. House,1,LIB,28,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. House,1,LIB,34,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. House,1,LIB,31,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. House,1,LIB,38,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. House,1,LIB,13,ELINOR SWANSON,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. House,1,LIB,16,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. House,1,LIB,1,ELINOR SWANSON,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. House,1,LIB,5,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. House,1,LIB,6,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. House,1,LIB,3,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. House,1,LIB,7,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. House,1,LIB,4,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. House,1,LIB,43,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. House,1,LIB,23,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. House,1,LIB,35,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. House,1,LIB,18,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. House,1,LIB,3,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. House,1,LIB,4,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. House,1,LIB,1,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. House,1,LIB,11,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. House,1,LIB,35,ELINOR SWANSON,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. House,1,LIB,3,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. House,1,LIB,4,ELINOR SWANSON,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. House,1,LIB,1,ELINOR SWANSON,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. House,1,LIB,13,ELINOR SWANSON,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. House,1,LIB,2,ELINOR SWANSON,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. House,1,LIB,0,ELINOR SWANSON,House District 72,Senate District 36
Silver Bow,PREC_1,CLERK OF THE SUPREME COURT,,REP,52,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_2E,CLERK OF THE SUPREME COURT,,REP,130,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_2W,CLERK OF THE SUPREME COURT,,REP,138,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_3,CLERK OF THE SUPREME COURT,,REP,116,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_4,CLERK OF THE SUPREME COURT,,REP,276,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_6,CLERK OF THE SUPREME COURT,,REP,428,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_8E,CLERK OF THE SUPREME COURT,,REP,529,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_8W,CLERK OF THE SUPREME COURT,,REP,379,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_9E,CLERK OF THE SUPREME COURT,,REP,273,BOWEN GREENWOOD,House District 71,Senate District 36
Silver Bow,PREC_9N,CLERK OF THE SUPREME COURT,,REP,318,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_9W,CLERK OF THE SUPREME COURT,,REP,21,BOWEN GREENWOOD,House District 76,Senate District 38
Silver Bow,PREC_10N,CLERK OF THE SUPREME COURT,,REP,30,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_10S,CLERK OF THE SUPREME COURT,,REP,36,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_11,CLERK OF THE SUPREME COURT,,REP,44,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_12E,CLERK OF THE SUPREME COURT,,REP,71,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_12W,CLERK OF THE SUPREME COURT,,REP,38,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_14,CLERK OF THE SUPREME COURT,,REP,205,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_16,CLERK OF THE SUPREME COURT,,REP,244,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_17,CLERK OF THE SUPREME COURT,,REP,206,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_18,CLERK OF THE SUPREME COURT,,REP,150,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_19N,CLERK OF THE SUPREME COURT,,REP,83,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_19S,CLERK OF THE SUPREME COURT,,REP,67,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_19W,CLERK OF THE SUPREME COURT,,REP,37,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_21,CLERK OF THE SUPREME COURT,,REP,122,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_22,CLERK OF THE SUPREME COURT,,REP,341,BOWEN GREENWOOD,House District 73,Senate District 37
Silver Bow,PREC_26E,CLERK OF THE SUPREME COURT,,REP,65,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_26W,CLERK OF THE SUPREME COURT,,REP,80,BOWEN GREENWOOD,House District 74,Senate District 37
Silver Bow,PREC_27N,CLERK OF THE SUPREME COURT,,REP,52,BOWEN GREENWOOD,House District 78,Senate District 39
Silver Bow,PREC_27S,CLERK OF THE SUPREME COURT,,REP,149,BOWEN GREENWOOD,House District 72,Senate District 36
Silver Bow,PREC_28,CLERK OF THE SUPREME COURT,,REP,68,BOWEN GREENWOOD,House District 72,Senate District 36
Silver Bow,PREC_29,CLERK OF THE SUPREME COURT,,REP,46,BOWEN GREENWOOD,House District 72,Senate District 36
Silver Bow,PREC_1,CLERK OF THE SUPREME COURT,,DEM,108,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_2E,CLERK OF THE SUPREME COURT,,DEM,318,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_2W,CLERK OF THE SUPREME COURT,,DEM,339,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_3,CLERK OF THE SUPREME COURT,,DEM,263,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_4,CLERK OF THE SUPREME COURT,,DEM,692,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_6,CLERK OF THE SUPREME COURT,,DEM,994,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_8E,CLERK OF THE SUPREME COURT,,DEM,1026,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_8W,CLERK OF THE SUPREME COURT,,DEM,690,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_9E,CLERK OF THE SUPREME COURT,,DEM,262,REX RENK,House District 71,Senate District 36
Silver Bow,PREC_9N,CLERK OF THE SUPREME COURT,,DEM,404,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_9W,CLERK OF THE SUPREME COURT,,DEM,48,REX RENK,House District 76,Senate District 38
Silver Bow,PREC_10N,CLERK OF THE SUPREME COURT,,DEM,94,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_10S,CLERK OF THE SUPREME COURT,,DEM,108,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_11,CLERK OF THE SUPREME COURT,,DEM,117,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_12E,CLERK OF THE SUPREME COURT,,DEM,134,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_12W,CLERK OF THE SUPREME COURT,,DEM,108,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_14,CLERK OF THE SUPREME COURT,,DEM,688,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_16,CLERK OF THE SUPREME COURT,,DEM,677,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_17,CLERK OF THE SUPREME COURT,,DEM,504,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_18,CLERK OF THE SUPREME COURT,,DEM,354,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_19N,CLERK OF THE SUPREME COURT,,DEM,178,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_19S,CLERK OF THE SUPREME COURT,,DEM,126,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_19W,CLERK OF THE SUPREME COURT,,DEM,56,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_21,CLERK OF THE SUPREME COURT,,DEM,338,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_22,CLERK OF THE SUPREME COURT,,DEM,727,REX RENK,House District 73,Senate District 37
Silver Bow,PREC_26E,CLERK OF THE SUPREME COURT,,DEM,55,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_26W,CLERK OF THE SUPREME COURT,,DEM,69,REX RENK,House District 74,Senate District 37
Silver Bow,PREC_27N,CLERK OF THE SUPREME COURT,,DEM,34,REX RENK,House District 78,Senate District 39
Silver Bow,PREC_27S,CLERK OF THE SUPREME COURT,,DEM,143,REX RENK,House District 72,Senate District 36
Silver Bow,PREC_28,CLERK OF THE SUPREME COURT,,DEM,44,REX RENK,House District 72,Senate District 36
Silver Bow,PREC_29,CLERK OF THE SUPREME COURT,,DEM,22,REX RENK,House District 72,Senate District 36
Silver Bow,PREC_1,CLERK OF THE SUPREME COURT,,LIB,13,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_2E,CLERK OF THE SUPREME COURT,,LIB,35,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_2W,CLERK OF THE SUPREME COURT,,LIB,33,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_3,CLERK OF THE SUPREME COURT,,LIB,24,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_4,CLERK OF THE SUPREME COURT,,LIB,47,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_6,CLERK OF THE SUPREME COURT,,LIB,88,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_8E,CLERK OF THE SUPREME COURT,,LIB,53,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_8W,CLERK OF THE SUPREME COURT,,LIB,75,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_9E,CLERK OF THE SUPREME COURT,,LIB,39,ROGER ROOTS,House District 71,Senate District 36
Silver Bow,PREC_9N,CLERK OF THE SUPREME COURT,,LIB,33,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_9W,CLERK OF THE SUPREME COURT,,LIB,4,ROGER ROOTS,House District 76,Senate District 38
Silver Bow,PREC_10N,CLERK OF THE SUPREME COURT,,LIB,16,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_10S,CLERK OF THE SUPREME COURT,,LIB,14,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_11,CLERK OF THE SUPREME COURT,,LIB,15,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_12E,CLERK OF THE SUPREME COURT,,LIB,11,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_12W,CLERK OF THE SUPREME COURT,,LIB,8,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_14,CLERK OF THE SUPREME COURT,,LIB,66,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_16,CLERK OF THE SUPREME COURT,,LIB,66,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_17,CLERK OF THE SUPREME COURT,,LIB,75,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_18,CLERK OF THE SUPREME COURT,,LIB,45,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_19N,CLERK OF THE SUPREME COURT,,LIB,16,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_19S,CLERK OF THE SUPREME COURT,,LIB,11,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_19W,CLERK OF THE SUPREME COURT,,LIB,2,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_21,CLERK OF THE SUPREME COURT,,LIB,33,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_22,CLERK OF THE SUPREME COURT,,LIB,88,ROGER ROOTS,House District 73,Senate District 37
Silver Bow,PREC_26E,CLERK OF THE SUPREME COURT,,LIB,6,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_26W,CLERK OF THE SUPREME COURT,,LIB,6,ROGER ROOTS,House District 74,Senate District 37
Silver Bow,PREC_27N,CLERK OF THE SUPREME COURT,,LIB,6,ROGER ROOTS,House District 78,Senate District 39
Silver Bow,PREC_27S,CLERK OF THE SUPREME COURT,,LIB,20,ROGER ROOTS,House District 72,Senate District 36
Silver Bow,PREC_28,CLERK OF THE SUPREME COURT,,LIB,6,ROGER ROOTS,House District 72,Senate District 36
Silver Bow,PREC_29,CLERK OF THE SUPREME COURT,,LIB,5,ROGER ROOTS,House District 72,Senate District 36
Silver Bow,PREC_1,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,98,"ROBERT J. ""BOB"" WHELAN",House District 78,Senate District 39
Silver Bow,PREC_1,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,75,SAMM COX,House District 78,Senate District 39
Silver Bow,PREC_2E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,256,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_2E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,240,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_2W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,227,SAMM COX,House District 73,Senate District 37
Silver Bow,PREC_2W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,274,"ROBERT J. ""BOB"" WHELAN",House District 73,Senate District 37
Silver Bow,PREC_3,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,210,"ROBERT J. ""BOB"" WHELAN",House District 73,Senate District 37
Silver Bow,PREC_3,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,207,SAMM COX,House District 73,Senate District 37
Silver Bow,PREC_4,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,554,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_4,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,472,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_6,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,821,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_6,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,737,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_8E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,753,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_8E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,929,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_8W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,645,"ROBERT J. ""BOB"" WHELAN",House District 73,Senate District 37
Silver Bow,PREC_8W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,479,SAMM COX,House District 73,Senate District 37
Silver Bow,PREC_9E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,293,SAMM COX,House District 71,Senate District 36
Silver Bow,PREC_9E,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,270,"ROBERT J. ""BOB"" WHELAN",House District 71,Senate District 36
Silver Bow,PREC_9N,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,351,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_9N,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,410,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_9W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,38,"ROBERT J. ""BOB"" WHELAN",House District 76,Senate District 38
Silver Bow,PREC_9W,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,36,SAMM COX,House District 76,Senate District 38
Silver Bow,PREC_10N,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,65,SAMM COX,House District 78,Senate District 39
Silver Bow,PREC_10N,DISTRICT COURT JUDGE DISTRICT 2 DEPT 2,,NP ,80,"ROBERT J. ""BOB"" WHELAN",House District 78,Senate District 39
